mood,rms,zcr,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,bpm
angry,0.25978166,0.08193133144305019,2268.687655647795,5306.022355363176,-20.545773,91.487625,6.5628433,22.5629,7.904762,18.24054,5.3351245,9.918281,2.478493,13.2582655,-1.0051142,6.0591908,0.45483443,0.26475418,0.4252452,0.88272697,0.5345235,0.26999503,0.23307638,0.260298,0.29779944,0.31695858,0.5129993,0.3826848,0.25846627,143.5546875
angry,0.18665132,0.13327627292471042,2670.4372038932493,5640.6599714949325,-32.33,78.7617,-7.751629,28.552307,1.284937,7.746608,0.076782934,7.216778,-7.790614,4.173982,-3.931749,1.3067598,-3.027277,0.46251488,0.19966997,0.2859001,0.4264121,0.36010474,0.75462294,0.2950001,0.22589454,0.26992115,0.25612426,0.3234409,0.23464197,83.35433467741936
angry,0.12451895,0.11648618484555985,2202.38492511712,4376.644320101352,-85.96958,97.28161,-30.939236,25.06308,-16.098383,18.206795,2.0632975,7.0554185,-12.64401,9.324159,0.64585036,1.4146103,0.96854895,0.52893496,0.25221053,0.2500441,0.33845636,0.25773135,0.5923604,0.33288422,0.2883044,0.35348922,0.25296867,0.21405374,0.24678752,172.265625
angry,0.13637096,0.11787373310810811,2276.4390294437953,4619.495618665541,-59.590557,97.91816,-27.781736,20.606056,-14.750775,16.002,0.64627886,5.803427,-11.253059,6.467107,0.7859766,4.094866,0.7131448,0.5569746,0.28040755,0.36958253,0.4882571,0.37091348,0.586334,0.41016108,0.4143827,0.45795536,0.33405632,0.36713916,0.3792958,83.35433467741936
angry,0.15204638,0.12447589888996138,2659.4883947068834,5580.009501689189,-56.498493,81.61002,-8.167698,32.602844,5.220008,10.588477,-1.6127697,7.9863076,1.8462199,8.261113,0.17391856,1.8292104,-3.652925,0.7149194,0.4988273,0.5050133,0.47107834,0.45216298,0.5199746,0.3981711,0.6189084,0.45546475,0.45363772,0.6442445,0.5227654,83.35433467741936
angry,0.1518241,0.11836012910231661,2479.996231119221,5190.167071368243,-60.20431,89.86192,-11.517332,34.09411,5.0402985,9.572469,-3.5167885,6.394681,1.6896294,6.8050175,0.11944533,2.1142762,-3.3798687,0.6496425,0.48315987,0.48712292,0.48789403,0.47127983,0.595689,0.40444842,0.55248183,0.42937967,0.44909978,0.66863793,0.5026596,83.35433467741936
angry,0.30294445,0.12638943351833976,2361.4003502165574,4755.013460726352,26.34164,94.25872,-21.81481,21.599499,-4.593963,6.888257,-3.0846856,8.078003,-0.65885955,9.931335,0.067172885,7.348664,-2.7304764,0.28203267,0.28538516,0.57209986,0.24655254,0.23941125,0.46376574,0.40434563,0.51229376,0.29805627,0.38052693,0.21677694,0.23846705,184.5703125
angry,0.31343254,0.13130995113416988,2491.9266323431843,4987.015017947635,35.021725,84.93857,-24.009865,24.33918,-0.94076324,6.3449903,0.5613897,11.027753,1.7617993,9.0137005,0.32560283,6.618891,-4.931533,0.41872144,0.34401897,0.4428964,0.2645243,0.34027937,0.49999365,0.46807766,0.59929943,0.32172856,0.35329333,0.26780733,0.27969968,92.28515625
angry,0.3088438,0.13956171573359075,2540.658514870215,5002.188027871622,35.07906,84.84888,-26.323326,20.889809,-5.0999,8.758941,-0.22639106,11.757353,2.207476,10.784181,-3.0897455,8.552333,-3.9764645,0.40768346,0.3737486,0.45122984,0.20137896,0.24965815,0.45189855,0.45010117,0.4846678,0.3021113,0.3864834,0.26234505,0.31044978,184.5703125
angry,0.26153183,0.12142366976351351,2586.6535769884354,5506.638645481419,0.8457286,77.39358,-5.4846373,33.103355,-3.412428,11.509768,-5.5733013,9.959322,3.2265522,14.448304,0.6429355,7.7157674,-1.5377477,0.27363822,0.31539795,0.54595155,0.25297707,0.20043577,0.4320771,0.37470496,0.49611497,0.35681507,0.3482917,0.29261526,0.2193585,184.5703125
angry,0.23790321,0.08299461570945946,2029.0419225970268,4234.018026815878,-42.70724,113.270035,-13.589778,20.430223,1.2248038,8.27845,0.9344096,5.2226777,1.6246967,5.033587,5.909981,5.7126894,0.9192245,0.6530605,0.4538681,0.3785815,0.21822493,0.29001495,0.4618605,0.318405,0.3522294,0.25589406,0.271606,0.265112,0.45721236,92.28515625
angry,0.30594513,0.08756070523648649,2158.5723929926558,4427.1101668074325,-30.291603,91.3744,-3.2645793,44.706303,14.491109,14.569693,1.9377189,9.842151,0.5229036,6.321671,-0.45605057,5.335877,-0.6632207,0.40020862,0.385322,0.3632798,0.3622133,0.41022044,0.4771936,0.6733238,0.7052565,0.5828602,0.5326791,0.47801644,0.42011344,95.703125
angry,0.28478166,0.02774153897200772,1187.04091619305,2513.7312605574325,-118.271774,137.35283,6.401458,44.89224,11.551375,8.708795,12.742855,14.799353,-2.1847456,0.4145899,-3.6961303,-0.8057133,0.74038684,0.15111572,0.24986078,0.19080763,0.16990574,0.32594994,0.5018047,0.87879634,0.7520348,0.37007967,0.23862755,0.15991056,0.10821387,99.38401442307692
angry,0.25117627,0.03314845258204633,1321.2277123467354,2807.3393950591217,-122.03725,129.19185,8.186556,48.40191,18.65944,11.355403,10.16123,14.92838,-5.1387377,5.344209,-0.77526367,-1.0674957,-3.6707237,0.158199,0.27795908,0.17755646,0.15620513,0.30473906,0.44761387,0.82994413,0.633343,0.32006094,0.23430094,0.16308573,0.11391666,198.76802884615384
angry,0.30751574,0.03751847550675676,1645.433359886362,3675.4018422719596,-93.85695,112.64625,11.457664,41.597794,18.93737,11.395138,12.099081,10.243731,-2.8306434,8.065626,-4.1259027,0.0022528807,0.33707938,0.11520069,0.16873872,0.1356829,0.19041367,0.3870165,0.48081443,0.7463861,0.731163,0.5026527,0.37394685,0.24654256,0.1603245,99.38401442307692
angry,0.2921896,0.07083471585424711,2206.245038721404,4424.408123944257,-79.71988,101.470436,11.332603,41.04702,29.931728,6.6755714,8.130305,12.592004,-6.388491,8.586264,-4.142643,-0.3961236,-3.4744458,0.23649679,0.38018507,0.23893481,0.19669107,0.36102596,0.4975449,0.83536065,0.7443116,0.39994776,0.2633525,0.19503766,0.15183146,99.38401442307692
angry,0.10945353,0.14692175434362933,2725.896954697559,5506.3892261402025,-54.596607,77.951935,-15.146651,26.09309,3.3606656,11.594538,8.019382,6.5696254,2.317254,7.1418295,-0.64599764,-1.4615495,-4.100308,0.54192233,0.5469059,0.69135857,0.6186408,0.6051479,0.5383778,0.52213794,0.56974643,0.58021694,0.59507084,0.56551605,0.63164395,172.265625
angry,0.111496225,0.1455379765926641,2649.079776767068,5271.893475506757,-44.45919,81.95142,-19.747791,24.718332,0.5222731,10.590681,7.1029983,4.8679094,1.6249796,7.1685786,-3.156642,-3.8500557,-3.6750813,0.5070615,0.5357114,0.648063,0.5517368,0.5775212,0.49080628,0.5445283,0.5627189,0.609369,0.64999515,0.62701917,0.6755469,172.265625
angry,0.10546058,0.1804698811534749,3116.070519902874,6232.407358530405,-39.70358,62.642284,-12.683267,24.13543,-3.8374374,6.4870405,8.916257,8.165016,-0.54390657,9.382462,-0.12912051,0.72098845,-2.0236118,0.36033034,0.2817483,0.36623922,0.3995725,0.58212906,0.47625533,0.45596412,0.6095214,0.60201824,0.41340277,0.45508543,0.65747637,83.35433467741936
angry,0.108483106,0.18469285412644787,3187.0469583261824,6471.933065878378,-37.265,61.632435,-8.485771,20.748955,-4.1606274,9.444357,8.727512,9.116039,0.9560166,11.082178,0.08882182,0.5624399,-1.4246571,0.43202513,0.38149822,0.5686523,0.4619739,0.50770926,0.44584033,0.5435036,0.579981,0.51201063,0.6493974,0.5358943,0.5942471,112.34714673913044
angry,0.106984876,0.1869777841457529,3157.214417807564,6253.40015308277,-37.48019,60.899178,-14.310236,22.97076,-6.673978,5.863272,9.446098,7.2075033,0.84696734,11.470703,0.1934626,0.4417665,-2.2464306,0.3953464,0.29642358,0.3569862,0.40476364,0.5902353,0.46709836,0.51290625,0.6563769,0.5806267,0.4699591,0.48316482,0.6475515,83.35433467741936
angry,0.15762697,0.0488620596042471,1705.752613975752,4064.579154349662,-108.678375,111.537865,0.20456499,48.214397,11.528996,15.451257,3.7980535,14.8368025,-3.784607,9.349034,-3.0106938,4.8590574,-1.5728036,0.34711725,0.30708897,0.31490454,0.32414198,0.41415983,0.40022188,0.29681653,0.33247894,0.4637198,0.9412153,0.77053463,0.45207706,92.28515625
angry,0.14194238,0.04326850567084942,1658.379447767515,4016.4412214949325,-129.25226,111.66254,7.602995,45.683838,12.835908,18.90216,5.00283,17.47906,-2.7067404,10.204383,-2.4736865,4.180674,-1.3718252,0.3223679,0.31229097,0.35968956,0.358489,0.47579563,0.4235263,0.31117016,0.34251797,0.54941136,0.92809117,0.73206896,0.42902562,92.28515625
angry,0.14379138,0.05691775760135135,1775.3031827893808,4118.9525707347975,-102.16113,110.56643,-2.4914918,40.73108,12.669605,17.273903,1.5915899,16.491348,-2.8201454,11.632527,-0.034847215,3.4623146,-1.7904452,0.3255815,0.31272832,0.31726545,0.36082923,0.5546882,0.40048283,0.29728693,0.36864808,0.63036346,0.9528401,0.65919983,0.447278,143.5546875
angry,0.15575115,0.043807688827220075,1663.2151230074512,3910.4795713682433,-114.94372,112.200745,1.2393343,42.495403,11.433349,14.876753,1.2724127,17.091751,-6.2432857,9.202013,-0.92539746,4.4358788,0.59494954,0.40357092,0.29697993,0.3308612,0.4791843,0.76058304,0.6457826,0.46687424,0.42234808,0.64540374,0.70237607,0.40138233,0.4281055,92.28515625
angry,0.14871655,0.06560878680019305,1904.6499746623251,4201.967641469595,-92.963524,104.37395,-8.420776,43.556244,5.549596,15.344295,2.2637215,15.229117,-4.426445,8.511877,-1.332455,5.0630293,1.6635695,0.5093356,0.31643623,0.38476944,0.4508234,0.7083465,0.56477344,0.34788623,0.2854574,0.43022633,0.6886085,0.43790627,0.3826078,143.5546875
angry,0.3086109,0.11641643038127412,2360.6440881363883,4583.5376636402025,35.044018,89.38161,-27.946733,31.504923,9.502647,2.8056936,2.1369739,7.9726553,1.5523486,5.376215,-1.3500026,1.9273192,-3.746469,0.7603946,0.5194477,0.39147455,0.44115922,0.44282672,0.4046749,0.61431545,0.56866544,0.48228347,0.4678453,0.49631834,0.69441783,151.99908088235293
angry,0.21494971,0.10481268098455598,2084.5639504752785,4071.479756123311,-16.666775,114.94772,-45.253002,41.237263,4.28397,6.7414427,5.339179,1.9930516,2.5895746,3.4019227,-2.220387,2.4109457,-4.8798027,0.6174419,0.58324105,0.5491849,0.5341726,0.5801511,0.62327343,0.72613275,0.7088056,0.6108448,0.59150857,0.51343846,0.5044272,161.4990234375
angry,0.26604852,0.13199241373069498,2620.484886033814,5370.4141152871625,22.254377,79.38482,-14.942756,27.374846,12.909834,4.652704,0.6328524,6.1061788,1.778085,4.130259,-1.396972,1.8206235,-3.7476933,0.6718783,0.60047096,0.53575844,0.50159365,0.5173117,0.4796567,0.54638946,0.58893275,0.54439765,0.5937633,0.5621115,0.6189356,151.99908088235293
angry,0.26798186,0.13676965190637067,2590.7219708125263,5133.382601351352,25.4506,81.07658,-18.972155,26.275614,7.1571407,4.5308075,0.4917874,5.7908206,-2.4604003,2.9939318,-2.0432339,1.34121,-3.9723141,0.6188855,0.5607751,0.5081,0.45994917,0.47621837,0.48515427,0.59594655,0.5382133,0.49630278,0.5108242,0.48570067,0.5478003,161.4990234375
angry,0.27860165,0.12812763935810811,2477.1985614398536,4933.389859586148,30.371407,84.67171,-22.264374,25.717861,10.207735,2.1813369,-1.3083442,5.947736,-0.72071755,4.19127,-0.8825008,0.4350322,-4.470326,0.56704724,0.48043996,0.46578732,0.47986403,0.51627755,0.49466974,0.51140296,0.48506978,0.5031385,0.49959013,0.48711216,0.56377524,151.99908088235293
angry,0.1655533,0.023722173624517374,1658.0498938166543,3906.73828125,-173.86357,108.046555,25.275581,20.272387,14.716678,20.94064,4.698988,14.533595,-0.9317129,12.91717,1.4556147,5.8567605,4.0006757,0.39627576,0.35084128,0.32867754,0.23952836,0.2724099,0.34638152,0.5204958,0.7171473,0.6217954,0.53158057,0.40910524,0.39170218,184.5703125
angry,0.16899495,0.023761763996138996,1615.5888492872366,3768.435256545608,-174.50371,109.47274,25.113598,20.697786,15.418084,20.003153,4.0336933,14.217076,-1.0898818,13.11916,0.6572858,5.314811,4.179822,0.32967553,0.28942654,0.28947094,0.21049502,0.27352345,0.34839597,0.5855058,0.7649523,0.6330248,0.529206,0.3661113,0.34718066,95.703125
angry,0.16889264,0.03540321850868726,1948.712319781013,4527.210462415541,-157.06346,94.93652,25.897789,22.254637,15.92134,19.34829,0.507426,12.444876,2.278637,8.631382,1.8322315,10.488349,3.8312411,0.35256156,0.27265042,0.23998907,0.18418908,0.22364685,0.31287658,0.51359296,0.7335765,0.628651,0.5548501,0.45957947,0.4130475,129.19921875
angry,0.17096427,0.03805954391891892,1980.1314933988497,4677.859744510135,-151.55276,93.403824,28.706306,22.956314,9.836671,19.559265,0.5958972,11.19708,6.2115326,7.000117,3.976662,13.945969,2.716508,0.35073477,0.3081344,0.24111973,0.24017774,0.33643565,0.42096427,0.6060727,0.64515054,0.6029481,0.55773747,0.46924037,0.41377905,129.19921875
angry,0.17596889,0.03315410834942085,1966.9193052543874,4684.303077491554,-153.04102,94.587845,34.567368,23.088196,12.429701,17.055874,-1.5539639,13.203274,2.655772,4.866872,3.46332,14.353413,3.208534,0.4278495,0.3441642,0.29704818,0.21386978,0.2254989,0.3352863,0.44530895,0.57289636,0.54109716,0.5577166,0.56742126,0.49185252,129.19921875
angry,0.13431929,0.11802832408301159,2874.750978806591,6235.150971283784,-80.78529,74.66644,9.646,16.607906,12.312747,15.699337,0.7212352,11.0695,1.2737246,6.0137625,0.482496,2.2755527,-4.675966,0.4272916,0.3816322,0.40590376,0.3566072,0.33746865,0.4163117,0.44952357,0.5153072,0.3784393,0.3916737,0.33237466,0.39165297,143.5546875
angry,0.13043961,0.12510745958011582,2936.7137774771077,6341.819309543919,-82.12341,72.499954,11.961842,18.107794,12.542653,10.548419,0.38300538,13.15493,2.8080695,7.158485,3.9579504,5.598773,-2.4023254,0.39582154,0.37987745,0.34820285,0.3851928,0.4257723,0.6441831,0.3274217,0.27895057,0.30939418,0.448159,0.5321058,0.42108485,71.77734375
angry,0.13335928,0.13557439973455598,2783.1677435231754,5982.364468961148,-69.49054,74.02072,-1.8858205,14.415911,12.670064,20.24891,5.928138,11.397057,0.35181135,4.387876,1.4949703,5.3095613,-5.8927236,0.46140087,0.4401631,0.52142745,0.36564437,0.3439726,0.4271734,0.3289575,0.27983844,0.30481517,0.5386156,0.41494152,0.39556178,143.5546875
angry,0.12244349,0.15649696850868725,2996.1527805069677,6092.981946790541,-81.62599,60.848442,1.0738897,30.632727,6.2956524,19.190567,7.0258217,4.8370523,-1.1400998,6.857858,-5.6678796,4.1665616,-5.046938,0.32884455,0.34844893,0.39929846,0.34260583,0.48011133,0.42636526,0.32616827,0.34887618,0.4403672,0.7811394,0.4076759,0.30216816,71.77734375
angry,0.12573749,0.12563910171332046,2813.429587430891,6099.300570101352,-75.31132,66.573875,-0.544117,29.008442,10.899337,14.769225,3.884601,12.281209,0.34064576,4.235752,-8.810207,5.9445076,5.942761,0.6446094,0.31969997,0.27082926,0.166756,0.28520748,0.2556683,0.24824786,0.44592428,0.27800545,0.2738628,0.22328784,0.29059973,71.77734375
angry,0.24550234,0.13435463923745175,2737.3177189783923,5615.177628800676,1.3123313,69.737045,-8.87133,45.021538,6.7125854,14.122086,-0.6263649,6.3470993,0.7519752,8.418068,-1.1083977,4.4135213,2.6230438,0.51442975,0.6392069,0.4786721,0.4901119,0.4498365,0.38855675,0.43788713,0.41034478,0.5090914,0.4272889,0.44629207,0.5100628,103.359375
angry,0.21879111,0.13523693894787644,2814.8650893631598,5962.535631334459,-18.431154,73.69894,1.9781407,28.628914,0.022618061,17.469467,2.7094717,9.091222,-4.599103,10.387669,1.8243573,4.8127007,-0.57641774,0.36822334,0.34472197,0.3405457,0.5183124,0.4816042,0.36225498,0.38266546,0.34467497,0.39043275,0.43791506,0.48655382,0.45676294,135.99917763157896
angry,0.21478236,0.14095680501930502,2782.6866593770765,5844.851272170608,-16.464516,74.22494,-0.9666267,28.22879,1.4647791,18.330008,2.5105348,7.6529026,-3.8618467,9.632974,2.1860242,4.9808736,1.680608,0.4106855,0.564171,0.4129427,0.49859962,0.48600903,0.36325502,0.2998289,0.3737911,0.5084986,0.42378634,0.3961804,0.38242835,103.359375
angry,0.24096407,0.13597595921814673,2669.590236032638,5398.1828019425675,1.2734592,76.05618,-8.196451,37.759434,0.48132136,12.104227,2.686982,7.372873,-0.20159394,9.634374,0.45341605,4.7373366,-0.8378435,0.4173668,0.49956167,0.38317522,0.48847133,0.41731545,0.4024312,0.4593937,0.3825164,0.4126759,0.34928805,0.43338168,0.45807287,103.359375
angry,0.26989946,0.12280556225868726,2340.9807850407483,4604.613597972973,11.611284,91.41164,-29.150795,48.22288,-2.4258704,17.87215,1.4543797,6.0149517,2.3262184,9.967527,-1.3271859,4.3864074,-0.9714839,0.36000437,0.40731537,0.39814872,0.6437202,0.46307606,0.31566817,0.4039424,0.39979115,0.5279872,0.5101146,0.5222408,0.47284225,103.359375
angry,0.07865601,0.061551716336872585,1767.830654990079,4077.3826805320946,-167.63458,118.13966,13.832591,25.281067,10.559969,13.099248,-0.6716041,9.644907,-3.4074373,8.494019,0.5376223,9.358614,-0.10317793,0.28385988,0.52718145,0.6831996,0.41215757,0.36150482,0.47602656,0.35472998,0.31865948,0.32971781,0.4999389,0.3509664,0.2608465,103.359375
angry,0.08202772,0.10347226411679537,2404.030986013628,5634.133498733108,-115.560265,95.686775,2.8663697,18.425001,8.381935,9.856266,-5.100489,6.8521876,0.7885267,4.231107,-0.49284008,6.567071,-3.9262743,0.25512567,0.4560914,0.664107,0.43369842,0.3726151,0.41410467,0.3293121,0.27317306,0.3060082,0.55178285,0.44085294,0.23474947,107.666015625
angry,0.064347684,0.05242707830598456,1323.026313976762,2771.6724292652025,-204.26094,151.73651,-1.3460411,28.08591,0.6135395,3.3849127,-2.9085772,6.2682295,-0.33785763,2.5903025,-2.6944544,2.7139149,-3.5974827,0.39634427,0.48378313,0.53099585,0.5502086,0.47120193,0.5706477,0.6071541,0.593072,0.48378858,0.50874335,0.71569115,0.5049858,103.359375
angry,0.07104687,0.06448705960424711,1869.6106846377938,4438.666596283784,-177.33899,118.976135,18.494713,20.056976,13.68622,10.201037,5.392503,10.79821,3.043099,8.36067,0.3351909,6.108,-1.2527713,0.47453985,0.5449419,0.7203998,0.49174178,0.4619371,0.60857236,0.5403762,0.4635104,0.4727236,0.57612133,0.50411355,0.4405529,103.359375
angry,0.0754174,0.06381967905405406,1968.4322225605954,4791.054555532095,-168.29283,104.87758,18.566484,20.907658,14.387426,14.5678835,7.774645,15.118371,4.999086,9.199211,0.22192217,7.784344,0.21846315,0.5483627,0.5139184,0.64057386,0.53470945,0.4955336,0.5807828,0.58847433,0.53982365,0.56560713,0.6534336,0.5644202,0.53382957,103.359375
angry,0.1968241,0.1790050374034749,3300.819173914522,6881.687473606419,8.418228,56.365177,10.239355,35.329865,4.6623926,8.395739,-5.182789,6.1289043,-3.443479,1.2735419,-6.3767285,0.82037085,-7.3033643,0.5418228,0.50949335,0.6162598,0.652481,0.63572335,0.542117,0.617274,0.41066414,0.40422842,0.47283754,0.48731226,0.64696056,143.5546875
angry,0.17846182,0.1385417923503861,2767.8795919483564,5896.605785472973,-5.178921,76.71247,-0.64419824,35.693287,0.9015172,4.1645527,-2.521503,4.4818335,-1.4822981,-0.4833311,-4.722647,1.8721104,-5.3310537,0.5099322,0.39368966,0.4426971,0.47260496,0.4796652,0.4803372,0.73477787,0.47900528,0.49004167,0.5236608,0.5234976,0.720668,112.34714673913044
angry,0.2165094,0.15646491916023167,2788.5282500059566,5688.257495777027,14.608572,71.59293,-14.77229,30.45307,6.811973,18.949541,2.297187,-1.0919807,-9.005396,1.2682234,1.8254185,3.1414173,-8.191736,0.29618782,0.34465986,0.4984871,0.4576307,0.5937587,0.45838133,0.49553713,0.42898366,0.48076767,0.6072224,0.3629695,0.26866373,112.34714673913044
angry,0.21654575,0.1696258898407336,2806.5659388206464,5513.206688133446,19.384233,71.73854,-16.218502,35.46851,-1.8417773,8.092975,2.0757337,6.401061,-3.4323573,-3.8273609,-2.947418,3.3129137,-4.8709226,0.3675171,0.36744946,0.54307884,0.6256342,0.6185795,0.44355705,0.40297222,0.41927606,0.35306838,0.5117271,0.369025,0.5194186,112.34714673913044
angry,0.21696527,0.18212890625,2909.0519768663216,5577.265888935811,17.133915,65.28289,-13.269952,42.713543,-1.3682473,3.2554612,-3.5498483,4.0155244,2.2728202,-1.8421954,-4.542058,5.2312655,-2.0209365,0.29950586,0.41010273,0.6679191,0.53669137,0.69276905,0.461308,0.33953935,0.31639498,0.30477867,0.46872967,0.35286123,0.40582693,112.34714673913044
angry,0.17088336,0.0533527388996139,1353.2786054907974,2709.733292863176,-97.989746,147.50609,-8.231716,26.57885,10.248893,10.0043335,1.4302728,3.0551429,-0.13585782,1.1162063,-1.562719,-1.3337398,-4.250858,0.26093858,0.27406022,0.6359217,0.32070407,0.17782351,0.21592264,0.4038563,0.656817,0.5192408,0.531068,0.38043737,0.32948735,73.828125
angry,0.18530439,0.06494517676158301,1736.0825582065859,3697.018185177365,-58.54027,124.342636,-7.7603745,32.430458,4.8342566,6.7682047,6.4957542,-2.7116203,-0.772928,-2.9605312,-1.1432226,-0.9037771,-6.957377,0.23928523,0.24518353,0.40491888,0.4992297,0.32823354,0.3902975,0.25904992,0.26781768,0.3523814,0.5770456,0.81189555,0.39549673,143.5546875
angry,0.24448857,0.09229835304054054,2262.324994167188,4812.0889199746625,-8.604237,95.728935,-9.429914,40.042175,5.0337596,7.654512,6.399432,4.1930766,-0.19560342,1.5839918,-1.6812476,-0.5156157,-2.5246534,0.35124594,0.59215677,0.62393105,0.36720493,0.27284965,0.29837048,0.4411735,0.5289989,0.49938512,0.5763594,0.43539858,0.35394353,143.5546875
angry,0.2940004,0.10884524312258688,2531.05587034641,5407.078758445946,25.737738,84.422295,-3.9274092,31.271336,7.7161384,5.958196,4.589288,4.271262,-1.6534295,4.414107,-0.017598096,7.2645736,-0.8868208,0.5476577,0.4184688,0.5659011,0.50683385,0.45112327,0.4892121,0.49351338,0.6314187,0.48770508,0.5039072,0.6286214,0.53405666,143.5546875
angry,0.29863814,0.10955409930019305,2518.7307145156733,5186.966189822635,25.75997,83.77238,-8.548911,36.710407,6.2846866,7.1836634,5.478455,2.6836848,1.1282328,5.987402,-0.14619567,5.378008,-2.2045949,0.4777289,0.4876945,0.6918188,0.5557734,0.45719898,0.45748597,0.4991388,0.6095125,0.45733956,0.4996219,0.46993318,0.4485956,143.5546875
angry,0.13723533,0.09023965371621621,2031.6305337714155,4117.4976245777025,-98.16291,100.806,-19.078655,65.52742,14.526105,5.8072147,-1.824367,12.766763,3.345445,5.0927124,-5.3219132,1.1465433,-8.73726,0.37304068,0.39521858,0.3044497,0.36869413,0.67593235,0.6208368,0.40032306,0.36097527,0.44731688,0.72678536,0.62350297,0.42570087,143.5546875
angry,0.14326233,0.0692680682915058,1826.1884447542252,3856.8544130067567,-103.91133,110.18298,-16.851332,65.19075,10.808982,8.1767235,-1.7829015,12.214643,3.6748693,4.9932604,-3.3352268,0.764274,-8.059585,0.29939047,0.30044448,0.27023122,0.31960735,0.55955297,0.5415926,0.33753842,0.31963864,0.44675738,0.8200593,0.67528737,0.38794792,143.5546875
angry,0.120721,0.12748853764478765,2405.6630641894194,4835.825327280405,-73.918526,82.05926,-11.94009,46.200497,8.034512,2.695254,5.653568,11.536857,4.825066,6.684886,-0.31382847,1.2780049,-7.238088,0.31662694,0.38201633,0.38007158,0.37582403,0.60251266,0.512961,0.3074666,0.35122898,0.47066242,0.6038334,0.485775,0.37000266,69.83741554054055
angry,0.12717131,0.1283199354488417,2379.94178572299,4673.702755489865,-69.06817,82.38705,-15.039892,50.24376,11.042297,-2.058227,1.9489989,10.431489,6.2307854,4.855298,-2.9752357,0.114996776,-7.48788,0.32919765,0.39668086,0.41092843,0.40175122,0.5901417,0.51929975,0.29205853,0.3655858,0.4800766,0.6914522,0.57387346,0.3980862,143.5546875
angry,0.13460237,0.14220295909749034,2543.6683251587388,4975.417018581081,-60.134274,78.332924,-15.563715,50.84452,11.820767,0.9740129,-8.508604,7.7523985,3.2451015,1.5909438,1.0160874,-1.019921,-5.471644,0.306015,0.24761598,0.310581,0.3680374,0.78399503,0.5966329,0.24256718,0.21695755,0.35829702,0.52098304,0.39259025,0.3802819,143.5546875
angry,0.17986922,0.07132676761583012,1997.149014620999,4333.536343961148,-53.756477,102.46622,-9.330908,33.48155,9.713315,14.547288,-0.17983586,8.802604,1.0204349,6.599057,-2.530012,1.5342968,-2.152237,0.40897483,0.4954848,0.6905298,0.5940015,0.52964383,0.5407832,0.50987947,0.5359489,0.5105428,0.63592416,0.52438754,0.43499961,99.38401442307692
angry,0.15159221,0.09170826797779923,2279.7062836139976,4772.1818253800675,-55.697166,86.613464,-14.183794,41.775616,9.438873,15.0874,2.9763377,8.385318,-0.33454156,5.858811,-2.5993571,0.9966738,-3.581774,0.52148634,0.64377755,0.8274204,0.6687668,0.4826761,0.44791314,0.4275444,0.44341928,0.4588497,0.56557035,0.5490233,0.49196184,99.38401442307692
angry,0.14509171,0.08829595499517374,2230.1766561077893,4631.841876055743,-90.52066,90.87633,-11.177096,45.690853,10.867112,14.516773,5.702002,10.326648,2.165302,4.0279665,-1.7097391,1.8847934,0.15137997,0.3936966,0.54749125,0.78891754,0.5220252,0.3801121,0.38692778,0.41393548,0.38215727,0.5357878,0.7370468,0.527136,0.39069858,99.38401442307692
angry,0.110169396,0.076007857746139,1787.049579700323,3647.4253061655404,-134.09207,132.16405,-11.220618,34.79124,5.9829307,10.899483,4.6588254,2.9010346,0.21798305,2.154601,-3.5744073,1.192442,-1.215629,0.321772,0.43487638,0.7030268,0.554371,0.41621998,0.4327558,0.43946603,0.3592875,0.38604122,0.6860694,0.5558838,0.36928084,135.99917763157896
angry,0.13405566,0.08571503981660232,2054.881667072539,4195.773727829392,-95.992355,115.14571,-10.128642,37.298317,6.584147,10.941182,4.3151994,4.4501486,-0.27682182,1.9489129,-3.4284096,1.3989937,-0.9992577,0.3514712,0.44695157,0.71321476,0.568294,0.43726552,0.48073202,0.49665296,0.4045073,0.38898766,0.6506643,0.5283923,0.38365597,135.99917763157896
angry,0.22882736,0.11301919944498069,2212.7244865618522,4411.022619298987,-46.674084,91.54537,-30.984222,54.073235,-13.357382,8.463423,0.5830396,11.652085,5.0574718,-3.437,6.5400386,-0.74634445,-9.882567,0.35415897,0.25978136,0.54692584,0.290216,0.28311023,0.20397788,0.18295439,0.26530328,0.33702794,0.6564834,0.32050192,0.26199466,89.10290948275862
angry,0.20396522,0.12455319437741312,2342.016183068797,4588.858609586148,-65.20507,79.26112,-30.110289,61.509182,-1.9429135,14.267621,7.25728,12.897195,7.1699963,-4.317152,3.7605307,-0.6672092,-10.757367,0.27147105,0.27615544,0.3076326,0.41757637,0.69102925,0.56114155,0.35630092,0.43361884,0.5039464,0.6328621,0.60490423,0.41014388,89.10290948275862
